"indicator","year","area","quintile","ethnicity","migration","disability","age","education_level","sex","idgeo","validation","year_hh_surveyed","year_hh_indicator","weighted_value","count_countries"
"aguaflluvia_ch",2014,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.000414431946004676,30015394.1006212,12439.3381872177,0.0414431946004676,3
"aguaflluvia_ch",2014,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00476831896551724,74240,354,0.476831896551724,1
"aguaflluvia_ch",2014,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00017124553406431,22727599.9999999,3892,0.017124553406431,2
"aguaflluvia_ch",2014,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00261421932699474,40183919.3978982,105049.578724384,0.261421932699474,6
"aguaflluvia_ch",2016,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0516372875129669,7759997.71202755,400705.232955932,5.16372875129669,8
"aguaflluvia_ch",2016,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0315074035754135,5184124.22855949,163338.294254303,3.15074035754135,7
"aguaflluvia_ch",2016,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0304659671671,3912518.0039835,119198.645050049,3.04659671671,8
"aguaflluvia_ch",2016,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.026015331763631,3810042.76560401,99119.5265808105,2.6015331763631,7
"aguaflluvia_ch",2016,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.0129788514683733,2414867.22474575,31342.2030258179,1.29788514683733,7
"aguaflluvia_ch",2016,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.0709319321619038,6565563.75210858,465708.12266922,7.09319321619038,3
"aguaflluvia_ch",2016,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.032242915290557,4350462.99673843,140271.60987854,3.2242915290557,5
"aguaflluvia_ch",2016,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.0183248376425268,10866664.2348022,199129.857818604,1.83248376425268,5
"aguaflluvia_ch",2016,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00521432039737967,1048267,5466,0.521432039737967,1
"aguaflluvia_ch",2016,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00809396629941277,6564396,53132,0.809396629941277,2
"aguaflluvia_ch",2016,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0352621379178184,23509566.8985929,828997.590366363,3.52621379178184,8
"aguaflluvia_ch",2016,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0261504898540668,17432149.4383502,455859.247022152,2.61504898540667,8
"aguaflluvia_ch",2016,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00923359676597115,20902808.1902428,193008.102105141,0.923359676597115,8
"aguaflluvia_ch",2016,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00665394996293272,21853376.9276929,145411.276597977,0.665394996293272,8
"aguaflluvia_ch",2016,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0046010173403303,28129949.2161651,129426.384126186,0.46010173403303,7
"aguaflluvia_ch",2016,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00144881783807205,36036149.1930623,52209.8157663345,0.144881783807205,7
"aguaflluvia_ch",2016,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.0149616507018067,38882858.8909535,581751.753014087,1.49616507018067,3
"aguaflluvia_ch",2016,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.0126447348808153,12201883.4703093,154289.581528664,1.26447348808153,5
"aguaflluvia_ch",2016,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.00327279887233838,70473739.1440368,230646.374000073,0.327279887233838,5
"aguaflluvia_ch",2016,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.00256917116857949,264094.246367454,678.503323554993,0.256917116857949,3
"aguaflluvia_ch",2016,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.0191792148784869,7625015.76803255,146241.815866947,1.91792148784869,3
"aguaflluvia_ch",2016,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00146469471597066,4331278.00000001,6344,0.146469471597066,2
"aguaflluvia_ch",2016,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00209085614214648,30499468,63770,0.209085614214648,2
"aguaflluvia_ch",2016,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.00785237638043252,126579988.068284,993953.708542823,0.785237638043252,8
"aguaflluvia_ch",2016,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0057580516174163,9578589.72632265,55154.0140662193,0.57580516174163,6
"aguaflluvia_ch",2016,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00191583248039899,15486639.9616833,29669.8078508378,0.191583248039899,7
"aguaflluvia_ch",2016,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00206640883996592,12685113.9237094,26212.6315479278,0.206640883996592,5
"aguaflluvia_ch",2016,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00126016335995455,24049943.450561,30306.8575453758,0.126016335995455,6
"aguaflluvia_ch",2016,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00064074590621286,32567687.9683165,20867.6127405166,0.064074590621286,5
"aguaflluvia_ch",2016,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.00359075937037146,32317295.138845,116043.630344868,0.359075937037146,3
"aguaflluvia_ch",2016,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.00182611196959155,7676403.13603497,14017.9716501236,0.182611196959155,4
"aguaflluvia_ch",2016,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.000528737842436658,59607074.9092346,31516.516181469,0.0528737842436658,5
"aguaflluvia_ch",2016,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.000270144619676067,3250111,878,0.0270144619676067,2
"aguaflluvia_ch",2016,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.000444452391870808,23935072,10638,0.0444452391870808,2
"aguaflluvia_ch",2016,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00161701695034647,102012609.169691,164956.11817646,0.161701695034647,7
"aguaflluvia_ch",2018,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0597387792263719,8898016.50867748,531556.643764496,5.97387792263719,9
"aguaflluvia_ch",2018,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0314313401103449,5855724.60111475,184053.271530151,3.14313401103449,10
"aguaflluvia_ch",2018,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0254404105500047,4398773.49922943,111906.603736877,2.54404105500047,9
"aguaflluvia_ch",2018,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0224526336041277,4011960.18122244,90079.0719833374,2.24526336041277,9
"aguaflluvia_ch",2018,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.0111346415778475,2421424.50385857,26961.6939582824,1.11346415778475,8
"aguaflluvia_ch",2018,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.0730075613844847,6610071.82696198,482585.22466278,7.30075613844847,3
"aguaflluvia_ch",2018,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.0412943800288872,5377859.0012684,222075.353340149,4.12943800288872,6
"aguaflluvia_ch",2018,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.0191006345918961,11989678.2331967,229010.462806702,1.91006345918961,6
"aguaflluvia_ch",2018,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.0135990838780745,1542428.57575989,20975.6155776978,1.35990838780745,2
"aguaflluvia_ch",2018,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.0121830309321048,7926406.55957794,96567.6562957764,1.21830309321048,3
"aguaflluvia_ch",2018,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0362567120744869,26444014.7876844,958773.030250549,3.62567120744869,10
"aguaflluvia_ch",2018,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0303316344761525,19907811.4147091,603836.459051132,3.03316344761525,10
"aguaflluvia_ch",2018,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0100260612009649,22094947.8936858,221525.299814224,1.00260612009649,10
"aguaflluvia_ch",2018,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00587983397976313,24441145.1723699,143709.875888824,0.587983397976313,9
"aguaflluvia_ch",2018,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00396255977073578,29728960.2645287,117802.781970024,0.396255977073578,9
"aguaflluvia_ch",2018,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00154488831401671,35423885.7449789,54725.9471244811,0.154488831401671,8
"aguaflluvia_ch",2018,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.0155669097274861,40371797.6193013,628464.129076004,1.55669097274861,3
"aguaflluvia_ch",2018,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.0169254861310183,13963607.0131273,236340.836839676,1.69254861310183,6
"aguaflluvia_ch",2018,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.00361840411972874,72995974.9156632,264128.936358452,0.361840411972874,6
"aguaflluvia_ch",2018,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.00341750584905819,732809.477695465,2504.38067626953,0.341750584905819,4
"aguaflluvia_ch",2018,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.0175184026611446,23487386.2159138,411461.489188194,1.75184026611446,5
"aguaflluvia_ch",2018,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00486282715724973,5085306.22890472,24728.9652328491,0.486282715724973,2
"aguaflluvia_ch",2018,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00332278035679212,34374420.8037414,114218.650222778,0.332278035679212,3
"aguaflluvia_ch",2018,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.00852311659732054,135963729.686169,1158834.72112179,0.852311659732054,10
"aguaflluvia_ch",2018,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0068614256695765,10534226.9620619,72279.8152866364,0.68614256695765,8
"aguaflluvia_ch",2018,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00239193953701045,15665959.6550283,37472.0282840729,0.239193953701045,8
"aguaflluvia_ch",2018,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00160473340963288,19818414.6731405,31803.272151947,0.160473340963288,8
"aguaflluvia_ch",2018,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0011491426063555,24125560.9472284,27723.7099866867,0.11491426063555,5
"aguaflluvia_ch",2018,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00086085768595068,32251850.2411204,27764.2531661987,0.0860857685950679,6
"aguaflluvia_ch",2018,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.0043208367164194,33761725.7923393,145878.904413223,0.43208367164194,3
"aguaflluvia_ch",2018,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.00166153065287067,8585748.01185891,14265.483499527,0.166153065287067,6
"aguaflluvia_ch",2018,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.000575653259769879,61006296.6824664,35118.4735517501,0.0575653259769879,6
"aguaflluvia_ch",2018,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.0010594070760021,3542877.65314484,3753.34965515137,0.10594070760021,2
"aguaflluvia_ch",2018,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.000667384468416079,26448014.2441635,17650.993927002,0.0667384468416079,3
"aguaflluvia_ch",2018,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00184597534694866,108377227.898484,200061.690871239,0.184597534694866,9
"aguaflluviacon_ch",2006,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0237680293673417,1398832.83911133,33247.5,2.37680293673417,4
"aguaflluviacon_ch",2006,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0171717008735022,939802.068466185,16138,1.71717008735022,4
"aguaflluviacon_ch",2006,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0153266666191807,800761.203002929,12273,1.53266666191807,4
"aguaflluviacon_ch",2006,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0159914729044626,659820.396972657,10551.5,1.59914729044626,4
"aguaflluviacon_ch",2006,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00785487995404459,520822.727264404,4091,0.785487995404459,4
"aguaflluviacon_ch",2006,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.0546492738083319,154814.5,8460.5,5.46492738083319,1
"aguaflluviacon_ch",2006,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.0104773252871575,156099,1635.5,1.04773252871575,1
"aguaflluviacon_ch",2006,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.0203057827601573,2637918.5,53565,2.03057827601573,1
"aguaflluviacon_ch",2006,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0191060787542126,5281303.46881104,100905,1.91060787542126,4
"aguaflluviacon_ch",2006,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0142169019024651,2584599.67242432,36745,1.42169019024651,4
"aguaflluviacon_ch",2006,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00838313046410871,2352701.06846619,19723,0.838313046410871,4
"aguaflluviacon_ch",2006,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00563723816919426,2601805.9836731,14667,0.563723816919426,4
"aguaflluviacon_ch",2006,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00421668640792494,3131368.73901367,13204,0.421668640792494,4
"aguaflluviacon_ch",2006,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00162944029060844,4180576.63067627,6812,0.162944029060844,4
"aguaflluviacon_ch",2006,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.0331665637284046,692972,22983.5,3.31665637284046,1
"aguaflluviacon_ch",2006,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.00515492349564014,317269.5,1635.5,0.515492349564014,1
"aguaflluviacon_ch",2006,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.00519694112366476,10747476,55854,0.519694112366476,1
"aguaflluviacon_ch",2006,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.00676590793313954,17586109.8282471,118986,0.676590793313954,4
"aguaflluviacon_ch",2006,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.00354324865500915,987088.5,3497.5,0.354324865500915,1
"aguaflluviacon_ch",2006,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00294414742910641,1217670,3585,0.294414742910641,2
"aguaflluviacon_ch",2006,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00158020450680728,1514993.78067016,2394,0.158020450680728,2
"aguaflluviacon_ch",2006,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0012006840570031,2209157.34204102,2652.5,0.12006840570031,3
"aguaflluviacon_ch",2006,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00117962027152075,2306674.50000001,2721,0.117962027152075,1
"aguaflluviacon_ch",2006,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.0269865234619977,538157.499999999,14523,2.69865234619977,1
"aguaflluviacon_ch",2006,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.000282259543754391,8109557.5,2289,0.0282259543754391,1
"aguaflluviacon_ch",2006,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00146942580580591,12304806.359436,18081,0.146942580580591,4
"aguaflluviacon_ch",2008,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0416705153591696,1385752,57745,4.16705153591696,3
"aguaflluviacon_ch",2008,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.039824932244971,871891,34723,3.9824932244971,3
"aguaflluviacon_ch",2008,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0299384959508096,623211,18658,2.99384959508096,3
"aguaflluviacon_ch",2008,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.035107707461841,473087,16609,3.5107707461841,3
"aguaflluviacon_ch",2008,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.0439689942578686,339421,14924,4.39689942578686,3
"aguaflluviacon_ch",2008,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0384661098559303,3786086,145636,3.84661098559304,3
"aguaflluviacon_ch",2008,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0260710491929646,2659425,69334,2.60710491929646,3
"aguaflluviacon_ch",2008,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0169853717235955,2380048,40426,1.69853717235955,3
"aguaflluviacon_ch",2008,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00958936215972437,2589849,24835,0.958936215972438,3
"aguaflluviacon_ch",2008,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00752549273246355,2781479,20932,0.752549273246355,3
"aguaflluviacon_ch",2008,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00552381926119937,3677528,20314,0.552381926119937,3
"aguaflluviacon_ch",2008,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.00595501914925051,175986,1048,0.595501914925051,1
"aguaflluviacon_ch",2008,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.00553040379757648,2458410,13596,0.553040379757648,2
"aguaflluviacon_ch",2008,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.0125091484153987,14412332,180286,1.25091484153987,3
"aguaflluviacon_ch",2008,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.00945349360794064,1225896,11589,0.945349360794064,2
"aguaflluviacon_ch",2008,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.00407329502640893,1400095,5703,0.407329502640893,2
"aguaflluviacon_ch",2008,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00331325640485129,1864329,6177,0.331325640485129,2
"aguaflluviacon_ch",2008,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00187273218760072,2308391.99999999,4323,0.187273218760072,3
"aguaflluviacon_ch",2008,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00178459447987514,3020293.99999999,5390,0.178459447987514,2
"aguaflluviacon_ch",2008,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00326079407534891,10626246,34650,0.326079407534891,3
"aguaflluviacon_ch",2012,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0599784585238735,2685770.55729675,161088.377975464,5.99784585238735,6
"aguaflluviacon_ch",2012,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.031860698573672,1308582.99404526,41692.3683319092,3.1860698573672,4
"aguaflluviacon_ch",2012,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0186068825441357,1114513.11414337,20737.6146087646,1.86068825441357,5
"aguaflluviacon_ch",2012,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0272807548995752,800665.172237396,21842.7503204345,2.72807548995752,5
"aguaflluviacon_ch",2012,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.015928110438347,629343.473518371,10024.2523498535,1.5928110438347,5
"aguaflluviacon_ch",2012,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.0236426745992725,1295581,30631,2.36426745992725,2
"aguaflluviacon_ch",2012,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.00340726605823492,1104698,3764,0.340726605823492,2
"aguaflluviacon_ch",2012,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00443587270973963,31110,138,0.443587270973963,1
"aguaflluviacon_ch",2012,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00524953804910845,472994,2483,0.524953804910845,1
"aguaflluviacon_ch",2012,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0342498141349144,7654524.22378159,262166.031955719,3.42498141349144,6
"aguaflluviacon_ch",2012,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0444559923188071,4453372.28018701,197979.083880782,4.44559923188071,6
"aguaflluviacon_ch",2012,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0188298466790134,3260945.44157255,61403.1026934386,1.88298466790134,4
"aguaflluviacon_ch",2012,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00900423809690172,3726268.87391366,33552.2121537924,0.900423809690172,5
"aguaflluviacon_ch",2012,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00819707737250201,4628867.25378466,37943.1830263137,0.819707737250201,6
"aguaflluviacon_ch",2012,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00483688154022001,5054894.83955621,24449.9275372028,0.483688154022001,5
"aguaflluviacon_ch",2012,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.0153840901486925,2196815,33796,1.53840901486925,2
"aguaflluviacon_ch",2012,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.00276613636332661,3668655,10148,0.276613636332661,2
"aguaflluviacon_ch",2012,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.00303645016011533,156762,476,0.303645016011533,1
"aguaflluviacon_ch",2012,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.00343226634134454,7778630.470829,26698.3315467834,0.343226634134454,4
"aguaflluviacon_ch",2012,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00512701273033773,86015,441,0.512701273033773,1
"aguaflluviacon_ch",2012,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.0021706947559757,1271943,2761,0.21706947559757,1
"aguaflluviacon_ch",2012,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.0150424917128709,24204658.3433834,364098.372543215,1.50424917128709,6
"aguaflluviacon_ch",2012,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0246140576488348,1498765.72289026,36890.7059053183,2.46140576488348,3
"aguaflluviacon_ch",2012,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0100958376793681,1952362.44752729,19710.7343615294,1.00958376793681,4
"aguaflluviacon_ch",2012,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00592795479810952,2161723.22182929,12814.5975450277,0.592795479810951,2
"aguaflluviacon_ch",2012,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00512732085212222,3140125.84159136,16100.4327058792,0.512732085212222,3
"aguaflluviacon_ch",2012,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00427582608326945,3373775.01011896,14425.6751873493,0.427582608326945,2
"aguaflluviacon_ch",2012,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.00351185152801603,901234,3165,0.351185152801603,2
"aguaflluviacon_ch",2012,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.00248990135169974,2563957,6384,0.248990135169974,2
"aguaflluviacon_ch",2012,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00551862307622257,54904.9999999999,303,0.551862307622257,1
"aguaflluviacon_ch",2012,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.0003479571286778,798949.000000001,278,0.03479571286778,1
"aguaflluviacon_ch",2012,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.00655175697234753,15558016.1196018,101932.340587497,0.655175697234754,5
"aguaflluviacon_ch",2014,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0514306143786029,2210035.77404404,113663.497657776,5.14306143786029,5
"aguaflluviacon_ch",2014,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0250007923354935,1408455.73170471,35212.509262085,2.50007923354935,5
"aguaflluviacon_ch",2014,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.0176147642506668,1023448.75360871,18027.8085174561,1.76147642506668,5
"aguaflluviacon_ch",2014,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0261566160751691,735101.133205415,19227.7581176758,2.61566160751691,5
"aguaflluviacon_ch",2014,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.0306738039937992,364038.578086853,11166.4479904175,3.06738039937992,4
"aguaflluviacon_ch",2014,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.349786487009288,324176.667488098,113392.61769104,34.9786487009288,1
"aguaflluviacon_ch",2014,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.0566551547002428,842865.328689576,47752.6655883789,5.66551547002428,3
"aguaflluviacon_ch",2014,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.00796533170155643,3700449.31564331,29475.3062438965,0.796533170155644,3
"aguaflluviacon_ch",2014,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00244266091425308,31523.0000000001,77,0.244266091425308,1
"aguaflluviacon_ch",2014,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00318229342230805,350062,1114,0.318229342230805,1
"aguaflluviacon_ch",2014,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.0340138192839618,5952039.31182097,202451.589523315,3.40138192839618,5
"aguaflluviacon_ch",2014,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.038899399462918,3916888.16502856,152364.597383022,3.8899399462918,5
"aguaflluviacon_ch",2014,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0148600476410645,3563255.23622894,52950.1425676346,1.48600476410645,5
"aguaflluviacon_ch",2014,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00769409231775594,3871506.00847912,29787.7246379852,0.769409231775594,5
"aguaflluviacon_ch",2014,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.00730600344810141,4182694.72347546,30558.7820720673,0.730600344810141,5
"aguaflluviacon_ch",2014,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00541275925437824,4856389.32942438,26286.4662857056,0.541275925437825,4
"aguaflluviacon_ch",2014,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.186519426330021,1058877.44672156,197501.213916302,18.6519426330021,1
"aguaflluviacon_ch",2014,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.0337605798264004,1474983.84673309,49796.3099002838,3.37605798264004,3
"aguaflluviacon_ch",2014,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.00256207280368368,15649299.4162645,40094.6444311142,0.256207280368368,3
"aguaflluviacon_ch",2014,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.00179783502813454,158524,285,0.179783502813454,1
"aguaflluviacon_ch",2014,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.00453151387680421,2938753,13317,0.453151387680421,2
"aguaflluviacon_ch",2014,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.00407514915424109,105763,431,0.407514915424109,1
"aguaflluviacon_ch",2014,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.00171651507274538,1319534,2265,0.171651507274538,1
"aguaflluviacon_ch",2014,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.0140855802298116,21368957.7097192,300994.1682477,1.40855802298116,5
"aguaflluviacon_ch",2014,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.0241569736348376,1602067.39098453,38701.0997252464,2.41569736348376,3
"aguaflluviacon_ch",2014,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.0100453279510048,1765759.50452423,17737.6333055496,1.00453279510048,3
"aguaflluviacon_ch",2014,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.00549193050266406,2141308.25487042,11759.9161205292,0.549193050266406,2
"aguaflluviacon_ch",2014,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.0038027467618299,2979694.59027005,11331.0239543915,0.38027467618299,4
"aguaflluviacon_ch",2014,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.00402129563087144,3759986.75133753,15120.0182952881,0.402129563087144,2
"aguaflluviacon_ch",2014,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.114480069441352,734700.779233458,84108.5962252617,11.4480069441352,1
